Year,Ticker,Company,dldte,company status,dlrsn,Current Assets(act),Assets Total(at),Capital Expenditures (capx),Common Equity Total (ceq),Cash and Short-Term Investments (che),Debt in Current Liabilities - Total (dlc),Long-Term Debt - Issuance (dltis),Long-Term Debt - Reduction (dltr),Long-Term Debt - Total (dltt),Cash Dividends Paid (dv),ebit,ebitda,Gross Profit (gp),Inventories - Total (invt),Short-Term Investments - Total (ivst),Current Liabilities - Total (lct),Liabilities - Total (lt),Net Income/Loss (ni),Notes Payable - Short-Term Borrowings (np),Operating Activities - Net Cash Flow (oancf),Operating Income After Depreciation (oiadp),"Property, Plant, and Equipment - Net (ppent)",Retained Earnings (re),Receivables - Total (rect),Revenue - Total (revt),Sales/Turnover - Net (sale),Stockholders Equity - Parent (seq),Special Items (spi),Deferred Taxes and Investment Tax Credit (txditc),Working Capital (wcap),Market Value - Total (mkvalt),Price Close - Fiscal Year (prcc_f),act_scaled,che_scaled,lct_scaled,dlc_scaled,np_scaled,wcap_scaled,ivst_scaled,ni_scaled,ebit_scaled,ebitda_scaled,gp_scaled,log_revt,oiadp_scaled,dltt_scaled,lt_scaled,ceq_scaled,seq_scaled,txditc_scaled,log_at,rect_scaled,invt_scaled,ppent_scaled,sale_scaled,oancf_scaled,capx_scaled,dv_scaled,dltr_scaled,dltis_scaled,log_mkvalt,prcc_f_scaled,re_scaled,spi_scaled,Market Value - Total (mkvalt)_naflag,Price Close - Fiscal Year (prcc_f)_naflag,Operating Activities - Net Cash Flow (oancf)_naflag,Deferred Taxes and Investment Tax Credit (txditc)_naflag,Retained Earnings (re)_naflag
2024.0,AAP,ADVANCE AUTO PARTS INC,,A,,6143.54,10798.109,180.8,2169.942,1869.417,461.528,0.0,0.0,3686.326,59.855,12.896,304.876,4132.03,3612.081,0.0,4665.357,8628.167,-335.788,0.0,84.633,12.896,3576.94,4116.03,544.04,9094.327,9094.327,2169.942,-726.202,192.671,1478.183,2826.7125,47.29,0.568945915,0.400701811,0.432053149,0.042741558,0.0,0.136892765,0.0,-0.031096926,0.001194283,0.035334967,0.454352477,9.115516044,0.001194283,1.698813148,0.799044259,0.200955741,1.0,0.017843032,9.28721891,0.059821909,0.397179582,0.331256149,0.84221478,0.007837761222821513,2.136282538,-0.17825235,0.0,0.0,7.946869654609025,2.1244384546271338,0.3811806307937806,-0.067252701,0,0,0,0,0
2000.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,775.102,1404.2,36.062,321.882,48.545,35.785,159.411,14.597,435.879,13.364,122.005,146.508,597.831,554.141,1.304,628.622,1082.318,28.927,16.29,63.012,122.005,218.153,22.523,152.722,4027.79,4027.79,321.882,0.0,0.0,146.48,279.4391,8.41,0.551988321,0.077224469,0.447672696,0.025484262,0.011600912,0.104315625,0.002074379,0.020600342,0.086885771,0.135365022,0.148426556,8.301221362,0.086885771,1.354157735,0.77077197,0.22922803,1.0,0.0,7.24793492,0.037917071,0.137579417,0.155357499,2.868387694,0.04487394957983193,0.572303688,0.461990528,0.033488652,0.113524427,5.632784379766221,0.7645454545454545,0.016039737929069934,0.0,0,0,0,0,0
2001.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,753.258,1460.657,50.032,343.551,61.916,45.789,399.717,343.401,492.548,22.606,123.441,154.209,672.474,491.698,1.41,609.997,1117.106,43.829,10.0,96.525,123.441,256.402,22.523,174.391,4318.292,4318.292,343.551,0.0,0.0,143.261,279.4391,8.41,0.515698073,0.101502139,0.417618236,0.031348222,0.006846234,0.098079837,0.002311487,0.03000636,0.0845106,0.138043301,0.155726848,8.370846779,0.0845106,1.433696889,0.764796937,0.235203063,1.0,0.0,7.287326003,0.040384254,0.113864,0.175538816,2.956403865,0.06608327622432919,0.518332038,0.515777225,0.697192964,0.273655622,5.632784379766221,0.5844336344683808,0.015419773430723299,0.0,0,0,0,0,0
2002.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,849.783,1605.644,57.477,426.951,24.112,575.428,321.108,396.177,440.143,11.58,132.367,156.295,706.91,604.791,1.499,692.873,1178.693,38.085,540.419,68.006,132.367,286.93,22.523,199.486,4486.038,4486.038,426.951,0.0,29.972,156.91,279.4391,8.41,0.529247455,0.034800028,0.431523426,0.35837832,0.336574608,0.097724028,0.002163456,0.023719455,0.082438573,0.132600261,0.157580029,8.408948075,0.082438573,1.030898159,0.73409361,0.26590639,1.0,0.018666653,7.38190281,0.044468192,0.13481629,0.178700883,2.793918204,0.04235434504784373,0.845175426,0.304056715,0.900109737,0.199987046,5.632784379766221,0.6601255886970173,0.01402739336988772,0.0,0,0,0,0,0
2003.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1012.009,1814.279,54.633,433.707,108.302,635.417,325.046,193.557,559.128,3.01,142.354,162.566,740.304,650.397,1.591,757.026,1380.572,15.187,602.167,96.61,142.354,266.991,37.349,220.494,4776.505,4776.505,433.707,-43.633,22.179,254.983,580.8571,17.91,0.557802301,0.143062458,0.417259969,0.350231139,0.331904299,0.140542331,0.002101645,0.008370818,0.078463125,0.117752642,0.154988637,8.471673723,0.078463125,1.289183712,0.760948013,0.239051987,1.0,0.012224691,7.503994454,0.046162204,0.136165879,0.147160938,2.632729035,0.05324980336541403,0.565500466,0.198195825,0.346176546,0.179159876,6.364504771350388,0.9652384801940178,0.020586139177050496,-0.024049774,0,0,0,0,0
2004.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1143.006,1897.959,69.472,481.732,29.738,684.828,21.606,91.8,492.536,0.0,140.96,159.56,756.18,761.557,1.645,847.51,1416.227,50.073,650.948,-17.863,140.96,195.788,83.328,265.383,4971.928,4971.928,481.732,0.0,40.36,295.496,448.9111,13.78,0.602229026,0.035088672,0.44653757,0.36082339,0.342972635,0.155691456,0.00194098,0.026382551,0.074269254,0.112665554,0.152089893,8.51176408,0.074269254,1.022427408,0.74618419,0.25381581,1.0,0.021264948,7.54906112,0.053376276,0.153171365,0.103157128,2.619618232,-0.009411689082851631,-3.889156357,0.0,0.186382315,0.011383808,6.106824872592892,0.68472049689441,0.0439040042487746,0.0,0,0,0,0,0
2005.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1185.18,1930.8,78.063,547.766,58.107,638.904,24.531,50.096,472.427,0.0,165.702,185.435,838.87,709.791,0.913,838.226,1383.034,61.081,614.382,-40.457,165.702,193.457,145.399,298.351,5540.663,5540.663,547.766,-1.275,44.287,346.954,540.6781,16.46,0.613828465,0.0693214,0.434134038,0.330901181,0.318200746,0.179694427,0.001089205,0.031635074,0.085820385,0.13407841,0.151402459,8.620049915,0.085820385,0.862461343,0.716301015,0.283698985,1.0,0.022937125,7.56620749,0.053847527,0.128105788,0.100195256,2.869620365,-0.02095349078102341,-1.929530118,0.0,0.106039663,0.012705096,6.2928240925160885,0.7627432808155701,0.07530505489952352,-0.000660348,0,0,0,0,0
2006.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1293.064,2030.837,45.276,611.833,129.17,723.921,0.987,20.634,454.01,13.342,187.486,207.695,877.861,775.313,0.0,881.055,1419.004,60.749,700.777,128.581,187.486,202.584,194.316,299.769,5748.331,5748.331,611.833,-1.275,53.991,412.009,790.061,23.56,0.636714813,0.146608328,0.433838363,0.356464354,0.345068068,0.202876449,0.0,0.029913282,0.092319571,0.146366747,0.152715806,8.656838779,0.092319571,0.742048892,0.698728652,0.301271348,1.0,0.02658559,7.616695589,0.052148876,0.134876193,0.099753944,2.83052308,0.06331428864059498,0.352120453,0.219625014,0.045448338,0.000486007,6.6721101576700015,0.9849457151098866,0.0956827160426957,-0.00062782,0,0,0,0,0
2007.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1192.422,2016.3,57.134,584.225,53.354,702.885,283.32,277.832,473.851,27.663,188.051,209.543,889.444,769.992,0.0,871.667,1432.075,50.955,701.149,69.336,188.051,238.581,216.747,253.883,5712.967,5712.967,584.225,-24.254,51.741,320.755,475.3091,15.05,0.591391162,0.061209154,0.432310172,0.348601399,0.347740416,0.15908099,0.0,0.025271537,0.093265387,0.146321247,0.155688629,8.650668807,0.093265387,0.811076212,0.710248971,0.289751029,1.0,0.02566136,7.609515263,0.044439781,0.134779704,0.118326142,2.83339136,0.03438773991965481,0.824016384,0.542890786,0.58632777,0.140514804,6.163965329239336,0.978225544361391,0.10749739622080048,-0.012028964,0,0,0,0,0
2008.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1019.7,1654.3,277.2,222.7,91.6,699.3,302.8,126.1,548.3,21.5,119.3,142.7,752.5,666.6,0.0,854.5,1431.6,-338.0,640.5,529.2,119.3,476.7,-145.6,149.9,4614.8,4614.8,222.7,-507.2,0.0,165.2,146.0206,4.57,0.616393641,0.107197191,0.516532672,0.422716557,0.387172822,0.099860968,0.0,-0.204316025,0.072115094,0.099678681,0.163062321,8.43724048,0.072115094,2.462056578,0.865381128,0.134618872,1.0,0.0,7.41173754,0.032482448,0.144448297,0.288158133,2.789578674,0.31989361059058213,0.523809524,-0.063609467,0.229983586,0.183038143,4.983747707645659,0.4846235418875928,-0.08801305688206493,-0.306594934,0,0,0,0,0
2009.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,815.6,1400.9,8.3,243.6,84.7,471.7,0.9,76.3,528.8,0.0,100.9,124.4,613.0,499.7,0.0,598.8,1157.3,13.4,462.7,110.9,100.9,449.1,-139.5,142.9,3650.6,3650.6,243.6,-6.0,0.0,216.8,373.9294,11.53,0.582197159,0.141449566,0.427439503,0.336712114,0.330287672,0.154757656,0.0,0.009565279,0.072025127,0.107491575,0.167917603,8.202920707,0.072025127,2.170771757,0.826111785,0.173888215,1.0,0.0,7.245583738,0.03914425,0.136881609,0.320579627,2.60589621,0.0791633949603826,0.0748422,0.0,0.144288956,0.000642444,5.924067009541747,0.7247014456316782,-0.09957884217288886,-0.004282961,0,0,0,0,0
2010.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,877.3,1486.3,30.1,287.1,21.3,465.6,222.5,240.1,534.9,0.0,129.0,150.1,648.7,542.9,0.0,635.8,1199.2,38.1,456.7,9.9,129.0,458.4,-101.7,183.2,3936.0,3936.0,287.1,-15.4,0.0,241.5,606.107,18.48,0.590257687,0.033501101,0.427773666,0.313261118,0.307273094,0.162484021,0.0,0.025634125,0.086792707,0.125166778,0.164811992,8.278174291,0.086792707,1.863113898,0.806835767,0.193164233,1.0,0.0,7.304717675,0.046544715,0.137931911,0.308416874,2.648186773,0.006660835632106574,3.04040404,0.0,0.448868947,0.149700599,6.407056538139846,1.061458931648478,-0.0684249478570948,-0.0103613,0,0,0,0,0
2011.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,792.5,1419.4,70.7,326.6,11.4,493.1,0.0,96.7,439.1,0.0,148.4,171.1,721.0,519.5,0.0,636.3,1092.8,67.9,473.6,-181.1,148.4,510.8,-32.3,185.9,4276.7,4276.7,326.6,-16.4,0.0,156.2,675.2592,21.56,0.558334508,0.017916077,0.448288009,0.34740031,0.333662111,0.110046499,0.0,0.047837114,0.104551219,0.156570278,0.16858793,8.361170761,0.104551219,1.344458053,0.769902776,0.230097224,1.0,0.0,7.258693801,0.043468095,0.121472163,0.359870368,3.013033676,-0.12758912216429477,-0.390392049,0.0,0.220223184,0.0,6.515096617163398,1.0481283422459893,-0.02275609412427786,-0.011554178,0,0,0,0,0
2012.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,986.4,1661.4,87.4,402.8,6.2,608.0,66.2,59.1,461.4,0.0,184.9,207.5,763.6,648.5,0.0,779.8,1258.6,82.2,603.4,-20.7,184.9,565.8,52.8,223.7,4640.3,4640.3,402.8,-0.3,0.0,206.6,1003.0835,32.03,0.593716143,0.007950757,0.469363188,0.365956422,0.363187673,0.124352955,0.0,0.049476345,0.111291682,0.164865724,0.164558326,8.442749778,0.111291682,1.145481629,0.75755387,0.24244613,1.0,0.0,7.41601762,0.04820809,0.139753895,0.340556157,2.793005899,-0.01245937161430119,-4.222222222,0.0,0.128088427,0.039845913,6.910834034746078,1.4949824970828471,0.031780426146623325,-0.000180571,0,0,0,0,0
2013.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1108.6,1888.6,97.6,490.6,5.4,673.2,237.2,151.9,543.3,0.0,233.9,258.2,877.5,767.7,0.0,834.2,1398.0,109.1,662.1,50.7,233.9,651.5,163.7,236.6,5334.9,5334.9,490.6,-6.8,0.0,274.4,1653.3111,53.74,0.586995658,0.006473268,0.441702849,0.356454517,0.350577147,0.145292809,0.0,0.057767659,0.123848353,0.184692418,0.164482933,8.582212847,0.123848353,1.107419486,0.740230859,0.259769141,1.0,0.0,7.544120445,0.044349472,0.143901479,0.344964524,2.82479085,0.026845282219633594,1.92504931,0.0,0.279587705,0.125595679,7.410535283379799,2.1757085020242917,0.08667796251191358,-0.003600551,0,0,0,0,0
2014.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1276.7,2192.0,79.2,444.9,2.9,873.2,473.2,311.0,678.7,0.0,269.2,295.6,967.2,886.0,0.0,1041.1,1747.1,111.6,844.5,84.2,269.2,741.6,273.6,262.6,5867.7,5867.7,444.9,-32.8,3.9,235.6,2165.5421,75.92,0.582436131,0.002785515,0.47495438,0.398357664,0.385264599,0.107481752,0.0,0.050912409,0.122810219,0.169194665,0.164834603,8.677388423,0.122810219,1.525511351,0.797034672,0.202965328,1.0,0.001779197,7.693025748,0.044753481,0.150996131,0.338321168,2.676870438,0.03841240875912409,0.940617577,0.0,0.458228967,0.215875912,7.680426001703292,3.0968794615541504,0.12481751824817519,-0.014963504,0,0,0,0,0
2015.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1343.0,2305.9,102.0,314.5,2.8,802.7,293.1,11.3,940.4,0.0,301.4,330.9,1060.8,917.2,0.0,1007.8,1991.4,169.2,788.8,155.4,301.4,772.8,440.8,295.2,6588.3,6588.3,314.5,34.9,13.7,335.2,1673.2538,67.44,0.582419012,0.002778329,0.437052778,0.34810703,0.342079015,0.145366234,0.0,0.073376989,0.130708183,0.166164507,0.161012704,8.7932024,0.130708183,2.990143084,0.863610738,0.136389262,1.0,0.005941281,7.743659911,0.044806703,0.13921649,0.335140292,2.857149052,0.06739234138514245,0.656370656,0.0,0.012016163,0.127108721,7.422525393007606,3.04882459312839,0.19116180233314542,0.015135088,0,0,0,0,0
2016.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1332.4,2336.1,111.6,279.7,3.4,876.7,0.0,15.2,912.7,0.0,295.5,326.2,1058.7,894.9,0.0,1104.9,2056.4,167.2,862.7,142.3,295.5,815.4,609.4,321.0,6527.8,6527.8,279.7,46.4,8.9,227.5,1311.3101,61.7,0.570352297,0.003077202,0.472967767,0.375283592,0.369290698,0.09738453,0.0,0.071572279,0.126492873,0.158626726,0.162183278,8.783978438,0.126492873,3.263139078,0.880270536,0.119729464,1.0,0.003809768,7.756666124,0.049174301,0.137090597,0.349043277,2.794315312,0.060913488292453244,0.784258609,0.0,0.016653884,0.0,7.178781992787896,2.9188447619272893,0.26086212062839775,0.019862163,0,0,0,0,0
2017.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1302.1,2356.7,53.5,394.2,4.7,831.8,0.0,52.0,862.6,0.0,295.6,327.7,1055.9,826.0,0.0,1058.2,1962.5,139.1,818.9,266.3,295.6,834.2,749.4,321.8,6456.5,6456.5,394.2,-5.7,12.5,243.9,1332.032,64.0,0.552509865,0.004441504,0.449017694,0.352951161,0.347477405,0.103492171,0.0,0.05902321,0.125429626,0.166980892,0.163540618,8.772997525,0.125429626,2.188229325,0.83273221,0.16726779,1.0,0.005304027,7.765441847,0.049841245,0.127933091,0.353969534,2.739635932,0.11299698731276786,0.200901239,0.0,0.060282866,0.0,7.194460874835786,2.737382378100941,0.3179870157423516,-0.002418636,0,0,0,0,0
2018.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1553.0,2695.4,62.3,473.2,8.3,1092.4,50.7,19.9,866.5,0.0,313.5,347.2,1103.0,1067.6,0.0,1303.3,2222.2,168.0,1053.6,10.1,313.5,886.1,923.3,343.3,6874.4,6874.4,473.2,-3.0,21.7,249.7,1289.6044,66.66,0.576166803,0.006368449,0.483527491,0.405283075,0.39088818,0.092639311,0.0,0.062328411,0.116309268,0.156241562,0.160450367,8.835705103,0.116309268,1.83114962,0.824441641,0.175558359,1.0,0.008050753,7.899672829,0.049938904,0.155300826,0.32874527,2.550419233,0.0037471247310232247,6.168316832,0.0,0.022965955,0.018809824,7.162090783657213,3.11859649122807,0.3425465608073013,-0.001113007,0,0,0,0,0
2019.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1602.6,2911.3,71.7,646.3,3.5,921.3,97.7,48.4,959.6,0.0,332.9,369.1,1168.9,985.0,0.0,1247.0,2265.0,184.4,871.9,349.8,332.9,975.3,1091.6,348.0,7210.3,7210.3,646.3,2.0,26.0,355.6,2155.3112,111.79,0.550475732,0.002806736,0.428330986,0.316456566,0.299488201,0.122144746,0.0,0.063339402,0.114347542,0.162958057,0.162115307,8.883404519,0.114347542,1.4847594,0.778002954,0.221997046,1.0,0.008930718,7.976698426,0.048264289,0.136610127,0.335004981,2.476659911,0.1201525091883351,0.204974271,0.0,0.050437682,0.033558891,7.675690400464634,5.455832113225965,0.3749527702400989,0.000686978,0,0,0,0,0
2020.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1405.7,3676.3,48.8,905.5,1.4,896.3,1882.6,1622.5,1461.9,0.0,404.3,442.8,1223.4,875.2,0.0,1223.4,2770.8,254.4,834.9,652.5,404.3,1273.6,1343.3,337.4,7131.8,7131.8,905.5,-55.1,34.6,182.3,2810.5959,145.74,0.382368142,0.001144352,0.332780241,0.243804913,0.227103338,0.049587901,0.0,0.069200011,0.109974703,0.159809441,0.171541546,8.872459143,0.109974703,1.614467145,0.753692571,0.246307429,1.0,0.009411637,8.209934066,0.047309235,0.122717967,0.346435275,1.939939613,0.17748823545412507,0.074789272,0.0,1.109857035,0.512090961,7.941151803902327,6.705314009661836,0.3653945543073198,-0.014987895,0,0,0,0,0
2021.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1929.4,8002.6,299.1,2115.5,189.9,799.1,2713.0,311.5,3762.1,0.0,791.3,833.2,1902.2,718.4,11.0,1598.0,5887.1,532.4,710.8,1163.7,791.3,2251.0,1880.6,470.1,9837.7,9837.7,2115.5,-28.9,0.0,331.4,3996.6267,172.73,0.241096644,0.118836045,0.199685102,0.099855047,0.088821133,0.041411541,0.006883605,0.066528378,0.098880364,0.141529785,0.193358204,9.194078867,0.098880364,1.778350272,0.735648414,0.264351586,1.0,0.0,8.987646719,0.04778556,0.073025199,0.281283583,1.229312973,0.14541524004698472,0.257025006,0.0,0.0827995,0.33901482,8.29320595930345,8.058315838581757,0.23499862544672978,-0.003611326,0,0,0,0,0
2022.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,1909.8,8021.4,107.9,2903.5,240.7,253.6,330.0,605.2,3435.2,0.0,1270.9,1339.9,3100.6,959.2,5.4,1033.4,5117.9,997.3,145.5,696.0,1270.9,2176.4,2684.6,447.4,15433.9,15433.9,2903.5,-2.7,100.7,876.4,3866.2433,179.25,0.238088114,0.232920457,0.128830379,0.031615429,0.018138978,0.109257736,0.005225469,0.124329917,0.158438677,0.2618066,0.200895431,9.644386458,0.158438677,1.183123816,0.638030768,0.361969232,1.0,0.012553918,8.989992908,0.028988137,0.062148906,0.271324208,1.924090558,0.08676789587852494,0.155028736,0.0,0.17617606,0.041139951,8.260038591052417,13.267949666913397,0.33467973171765525,-0.0003366,0,0,0,0,0
2023.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,3057.1,10159.4,142.3,3244.1,51.9,2135.9,329.0,455.0,3343.3,0.0,1078.3,1146.0,2755.8,1768.3,6.2,2875.7,6915.3,602.5,2024.8,313.0,1078.3,2557.5,3022.6,578.7,14802.7,14802.7,3244.1,-124.8,136.4,181.4,4574.315,224.97,0.30091344,0.01804778,0.283058055,0.210238794,0.199303108,0.017855385,0.002155997,0.059304683,0.106138158,0.165719492,0.186168739,9.602632429,0.106138158,1.030578589,0.680679961,0.319320039,1.0,0.01342599,9.22625309,0.039094219,0.119457937,0.251737307,1.457044707,0.030808906037758137,0.454632588,0.0,0.136093082,0.032383802,8.428212239723493,14.069418386491558,0.2975175699352324,-0.01228419,0,0,0,0,0
2024.0,ABG,ASBURY AUTOMOTIVE GROUP INC,,A,,3137.9,10337.0,320.1,3502.1,83.8,2055.8,1213.5,1284.9,3225.6,0.0,998.7,1073.7,2948.7,1978.8,14.4,2836.2,6834.9,430.3,1912.8,671.2,998.7,2770.8,3275.7,615.0,17188.6,17188.6,3502.1,-163.0,187.7,301.7,4759.4995,243.03,0.303560027,0.029546576,0.274373609,0.198877818,0.185044017,0.029186418,0.005077216,0.041627165,0.096614105,0.157090813,0.171549748,9.752059829,0.096614105,0.921047372,0.661207314,0.338792686,1.0,0.018158073,9.243581706,0.035779528,0.115122814,0.268046822,1.662822869,0.06493179839411822,0.476907032,0.0,0.398344494,0.117393828,8.467897794638302,10.917789757412399,0.31689078069072263,-0.015768598,0,0,0,0,0
1998.0,ABLE,ABLE ENERGY INC,,A,,1.17,3.74,0.0,0.545,0.126,0.752,1.285,1.521,1.044,0.0,0.1,0.551,3.272,0.129,0.0,1.975,3.195,0.041,0.1,0.508,0.1,1.82,0.541,0.743,16.318,16.318,0.545,0.078,0.051,-0.805,10.5,5.25,0.312834225,0.063797468,0.528074866,0.201069519,0.026737968,-0.215240642,0.0,0.010962567,0.026737968,0.172456964,0.200514769,2.851746423,0.026737968,1.91559633,0.854278075,0.145721925,1.0,0.013636364,1.556037136,0.045532541,0.007905381,0.486631016,4.363101604,0.1358288770053476,0.0,0.0,1.456896552,0.343582888,2.3513752571634776,0.35,0.1446524064171123,0.020855615,0,0,0,0,0
1999.0,ABLE,ABLE ENERGY INC,,A,,5.499,10.5,2.752,5.784,2.926,0.991,1.668,1.047,1.529,0.0,-0.466,0.055,3.35,0.23,0.0,3.077,4.716,-0.422,0.201,-0.484,-0.466,4.135,0.119,2.126,19.67,19.67,5.784,0.0,0.056,2.422,10.5,5.25,0.523714286,0.950926227,0.293047619,0.094380952,0.019142857,0.230666667,0.0,-0.040190476,-0.044380952,0.011662426,0.170310117,3.028683374,-0.044380952,0.264349931,0.449142857,0.550857143,1.0,0.005333333,2.442347035,0.108083376,0.011692933,0.393809524,1.873333333,-0.04609523809523809,-5.685950413,0.0,0.684761282,0.158857143,2.3513752571634776,0.3981042654028436,0.011333333333333332,0.0,0,0,0,0,0
2000.0,ABLE,ABLE ENERGY INC,,A,,5.649,13.365,1.239,5.484,0.607,1.316,0.885,0.743,1.8,0.0,-0.491,0.265,5.011,1.509,0.49,5.933,7.881,-0.3,0.654,0.557,-0.491,6.81,-0.181,3.226,31.731,31.731,5.484,0.0,0.059,-0.284,4.0,2.0,0.422671156,0.102309118,0.443920688,0.098466143,0.048933782,-0.021249532,0.082588909,-0.022446689,-0.036737748,0.033625174,0.157921276,3.488322641,-0.036737748,0.328227571,0.589674523,0.410325477,1.0,0.004414516,2.664794692,0.101667139,0.047556018,0.509539843,2.374186308,0.04167601945379724,2.224416517,0.0,0.412777778,0.066217733,1.3862943611198906,0.18181818181818182,-0.013542835765057987,0.0,0,0,0,0,0
2001.0,ABLE,ABLE ENERGY INC,,A,,4.041,11.757,0.0,4.759,1.489,1.476,0.0,0.0,1.693,0.0,-1.8,-0.791,5.168,0.367,0.49,5.169,6.998,-1.5,0.95,0.557,-1.8,6.842,-0.906,1.929,33.954,33.954,4.759,0.0,0.056,-1.128,10.8,5.4,0.34371013,0.288063455,0.439652973,0.12554223,0.080802926,-0.095942843,0.094795899,-0.127583567,-0.153100281,-0.113032295,0.152205926,3.554032911,-0.153100281,0.355747006,0.595219869,0.404780131,1.0,0.00476312,2.546080141,0.056812158,0.010808741,0.581951178,2.887981628,0.04737603130050184,0.0,0.0,0.0,0.0,2.379546134130174,0.3752605976372481,-0.07706047461087012,0.0,0,0,0,0,0
2002.0,ABLE,ABLE ENERGY INC,,A,,3.086,10.478,0.942,3.261,0.259,2.609,0.409,0.521,1.523,0.0,-1.426,-0.269,5.071,0.405,0.0,5.559,7.217,-1.522,2.025,-1.274,-1.426,6.602,-2.428,2.125,26.723,26.723,3.261,0.0,0.055,-2.473,7.0245,3.5,0.294521855,0.046591114,0.530540179,0.2489979,0.193262073,-0.236018324,0.0,-0.145256728,-0.136094675,-0.037273105,0.189761629,3.322262394,-0.136094675,0.467034652,0.688776484,0.311223516,1.0,0.005249093,2.44043216,0.079519515,0.015155484,0.630082077,2.550391296,-0.12158808933002482,-0.739403454,0.0,0.342087984,0.039034167,1.949404038309569,0.2747252747252747,-0.23172361137621683,0.0,0,0,0,0,0
2003.0,ABLE,ABLE ENERGY INC,,A,,5.504,12.613,1.176,3.487,0.4,5.066,0.845,0.767,0.297,0.0,0.928,2.148,7.542,0.789,0.0,8.679,9.126,0.202,3.177,-0.124,0.928,6.246,-2.226,3.139,46.298,46.298,3.487,-0.31,0.07,-3.175,6.3691,3.164,0.436375168,0.046088259,0.68809958,0.401649092,0.251882978,-0.251724411,0.0,0.016015222,0.073574883,0.235371466,0.162901205,3.856468011,0.073574883,0.085173502,0.723539206,0.276460794,1.0,0.00554983,2.611025219,0.067799905,0.017041773,0.495203362,3.670657258,-0.009831126615396812,-9.483870968,0.0,2.582491582,0.066994371,1.851458172317939,0.17052007545136083,-0.17648457940220408,-0.024577817,0,0,0,0,0
2004.0,ABLE,ABLE ENERGY INC,,A,,5.578,12.444,1.272,3.398,1.31,1.071,5.117,3.377,3.554,0.0,-1.971,-0.818,5.616,0.559,0.0,5.321,9.046,-0.089,0.699,2.97,-1.971,4.786,-2.315,2.917,42.882,42.882,3.398,-0.262,0.091,0.257,4.9319,2.45,0.448248152,0.246194324,0.427595628,0.086065574,0.056171649,0.020652523,0.0,-0.007152041,-0.158389585,-0.090426708,0.130964041,3.781504213,-0.158389585,1.045909358,0.726936676,0.273063324,1.0,0.007312761,2.59853291,0.068023879,0.013035773,0.384603022,3.445998071,0.2386692381870781,0.428282828,0.0,0.950196961,0.411202186,1.5957243093463394,0.12173913043478261,-0.18603342976534876,-0.021054323,0,0,0,0,0
2005.0,ABLE,ABLE ENERGY INC,,A,,6.058,12.372,1.14,1.615,1.754,1.786,3.611,3.236,3.962,0.0,-1.212,0.013,5.915,0.727,0.0,6.716,10.757,-2.18,1.448,-0.357,-1.212,4.282,-4.797,3.144,61.947,61.947,1.615,-0.546,0.0,-0.658,33.6224,14.53,0.489654058,0.261167362,0.542838668,0.144358228,0.117038474,-0.05318461,0.0,-0.176204332,-0.097963143,0.001208515,0.09548485,4.142293102,-0.097963143,2.453250774,0.869463304,0.130536696,1.0,0.0,2.593162969,0.050753063,0.011735839,0.346104106,5.007032008,-0.02885548011639185,-3.193277311,0.0,0.816759213,0.291868736,3.515192511512319,0.6733086190917517,-0.3877303588748787,-0.044131911,0,0,0,0,0
